year,leaid,district,current_expenditures,enrollment,flagged_corrupt
2015,2100095,Kentucky School for the Deaf District,-2,91,False
2015,2100099,,-2,-2,False
2015,2100101,,-2,-2,False
2015,2100102,,-2,-2,False
2015,2100103,,-2,-2,False
2015,2100104,,-2,-2,False
2015,2100108,,-2,-2,False
2015,2100109,,-2,-2,False
2015,2100112,,-2,-2,False
2015,2100113,,-2,-2,False
2015,2100120,Anderson County,32135000,3811,False
2015,2100150,Ashland Independent,32836000,3265,False
2015,2100180,Augusta Independent,2979000,273,False
2015,2100210,Ballard County,13129000,1371,False
2015,2100240,Barbourville Independent,5512000,718,False
2015,2100270,Bardstown Independent,27011000,2778,False
2015,2100289,Kentucky Tech System,-2,-2,False
2015,2100290,Craft Academy,-2,-2,False
2015,2100300,Barren County,49654000,5101,False
2015,2100330,Bath County,19726000,2135,False
2015,2100360,Beechwood Independent,12435000,1352,False
2015,2100390,Bell County,28908000,2989,False
2015,2100420,Bellevue Independent,7709000,770,False
2015,2100480,Berea Independent,11823000,1144,False
2015,2100510,Boone County,185738000,20523,False
2015,2100540,Bourbon County,28068000,2960,False
2015,2100570,Bowling Green Independent,42400000,4100,False
2015,2100620,Boyd County,33445000,3331,False
2015,2100630,Boyle County,23886000,2733,False
2015,2100660,Bracken County,11027000,1305,False
2015,2100690,Breathitt County,21522000,2031,False
2015,2100720,Breckinridge County,27237000,2835,False
2015,2100750,Bullitt County,115140000,13381,False
2015,2100780,Burgin Independent,4620000,523,False
2015,2100810,Butler County,20620000,2216,False
2015,2100840,Caldwell County,17799000,2060,False
2015,2100870,Calloway County,29652000,3215,False
2015,2100900,Campbell County,48208000,4916,False
2015,2100930,Campbellsville Independent,12356000,1192,False
2015,2100960,Carlisle County,7713000,792,False
2015,2100990,Carroll County,23532000,2084,False
2015,2101020,Carter County,42841000,4669,False
2015,2101050,Casey County,22788000,2339,False
2015,2101110,Caverna Independent,8334000,748,False
2015,2101150,Christian County,84650000,8990,False
2015,2101200,Clark County,49872000,5548,False
2015,2101230,Clay County,34284000,3372,False
2015,2101260,Clinton County,17781000,1773,False
2015,2101290,Cloverport Independent,4332000,433,False
2015,2101320,Corbin Independent,25534000,3127,False
2015,2101350,Covington Independent,49353000,4118,False
2015,2101380,Crittenden County,12299000,1419,False
2015,2101410,Cumberland County,9555000,931,False
2015,2101440,Danville Independent,22424000,1869,False
2015,2101470,Daviess County,108691000,11814,False
2015,2101500,Dawson Springs Independent,6050000,681,False
2015,2101530,Dayton Independent,9661000,987,False
2015,2101590,East Bernstadt Independent,4100000,512,False
2015,2101620,Edmonson County,18235000,1959,False
2015,2101650,Elizabethtown Independent,23069000,2464,False
2015,2101680,Elliott County,10314000,1064,False
2015,2101710,Eminence Independent,7390000,755,False
2015,2101740,Erlanger-Elsmere Independent,25293000,2400,False
2015,2101760,Estill County,22828000,2518,False
2015,2101800,Fairview Independent,7997000,798,False
2015,2101860,Fayette County,450738000,40837,False
2015,2101920,Fleming County,21288000,2327,False
2015,2101950,Floyd County,61723000,6052,False
2015,2101980,Frankfort Independent,8919000,800,False
2015,2102010,Franklin County,57791000,6362,False
2015,2102040,Fort Thomas Independent,28419000,3071,False
2015,2102070,Fulton Independent,4600000,375,False
2015,2102100,Fulton County,6337000,592,False
2015,2102130,Gallatin County,16190000,1731,False
2015,2102160,Garrard County,24759000,2701,False
2015,2102220,Glasgow Independent,21651000,2345,False
2015,2102250,Grant County,35071000,3917,False
2015,2102280,Graves County,40422000,4532,False
2015,2102300,Grayson County,38855000,4421,False
2015,2102340,Green County,16235000,1663,False
2015,2102400,Greenup County,27459000,2940,False
2015,2102460,Hancock County,16874000,1693,False
2015,2102490,Hardin County,132189000,14719,False
2015,2102520,Harlan Independent,6526000,813,False
2015,2102540,Harlan County,39297000,4135,False
2015,2102580,Harrison County,26755000,3001,False
2015,2102640,Hart County,24600000,2377,False
2015,2102670,Hazard Independent,8970000,977,False
2015,2102710,Henderson County,70684000,7587,False
2015,2102760,Henry County,19757000,2225,False
2015,2102790,Hickman County,8266000,822,False
2015,2102860,Hopkins County,65275000,7069,False
2015,2102910,Jackson Independent,3782000,364,False
2015,2102940,Jackson County,24512000,2337,False
2015,2102990,Jefferson County,1206805000,100777,False
2015,2103000,Jenkins Independent,5685000,469,False
2015,2103030,Jessamine County,76628000,8200,False
2015,2103060,Johnson County,36608000,3765,False
2015,2103090,Kenton County,123610000,14496,False
2015,2103120,Knott County,25902000,2414,False
2015,2103150,Knox County,47532000,4680,False
2015,2103180,LaRue County,23180000,2383,False
2015,2103210,Laurel County,81014000,9336,False
2015,2103240,Lawrence County,23706000,2638,False
2015,2103270,Lee County,9622000,973,False
2015,2103330,Leslie County,18031000,1820,False
2015,2103360,Letcher County,32415000,3198,False
2015,2103390,Lewis County,22003000,2283,False
2015,2103480,Lincoln County,40869000,3944,False
2015,2103510,Livingston County,13679000,1258,False
2015,2103540,Logan County,32816000,3576,False
2015,2103630,Ludlow Independent,8986000,885,False
2015,2103690,Lyon County,8492000,916,False
2015,2103720,Madison County,99512000,11831,False
2015,2103750,Magoffin County,22324000,2184,False
2015,2103780,Marion County,30206000,3255,False
2015,2103810,Marshall County,45181000,4902,False
2015,2103840,Martin County,21559000,2092,False
2015,2103870,Mason County,25636000,2838,False
2015,2103900,Mayfield Independent,17931000,1865,False
2015,2103960,McCracken County,63026000,7076,False
2015,2103990,McCreary County,29969000,2958,False
2015,2104020,McLean County,14560000,1674,False
2015,2104050,Meade County,41236000,4982,False
2015,2104080,Menifee County,10277000,1011,False
2015,2104110,Mercer County,27984000,2882,False
2015,2104140,Metcalfe County,15990000,1660,False
2015,2104170,Middlesboro Independent,12418000,1337,False
2015,2104200,Monroe County,19641000,1853,False
2015,2104250,Montgomery County,45911000,4890,False
2015,2104290,Morgan County,19630000,2030,False
2015,2104380,Murray Independent,17350000,1727,False
2015,2104410,Nelson County,42347000,4757,False
2015,2104440,Newport Independent,23630000,1739,False
2015,2104470,Nicholas County,10077000,1184,False
2015,2104500,Ohio County,37463000,4348,False
2015,2104530,Oldham County,110569000,12294,False
2015,2104560,Owen County,17242000,1981,False
2015,2104590,Owensboro Independent,51939000,5150,False
2015,2104620,Owsley County,9908000,831,False
2015,2104650,Paducah Independent,33766000,3151,False
2015,2104680,Paintsville Independent,8632000,807,False
2015,2104710,Paris Independent,7628000,678,False
2015,2104740,Pendleton County,22413000,2469,False
2015,2104770,Perry County,42356000,4235,False
2015,2104800,Pike County,91104000,9050,False
2015,2104830,Pikeville Independent,13272000,1253,False
2015,2104860,Pineville Independent,4688000,520,False
2015,2104890,Powell County,22980000,2450,False
2015,2104950,Pulaski County,77452000,8425,False
2015,2104980,Raceland-Worthington Independent,9566000,1052,False
2015,2105040,Robertson County,3636000,373,False
2015,2105070,Rockcastle County,28017000,2859,False
2015,2105100,Rowan County,30288000,3256,False
2015,2105130,Russell Independent,21379000,2258,False
2015,2105160,Russell County,28929000,3014,False
2015,2105190,Russellville Independent,10698000,1032,False
2015,2105220,Science Hill Independent,3951000,468,False
2015,2105260,Scott County,76828000,9069,False
2015,2105320,Shelby County,69752000,6999,False
2015,2105370,Silver Grove Independent,2532000,181,False
2015,2105400,Simpson County,28381000,3037,False
2015,2105430,Somerset Independent,15242000,1660,False
2015,2105460,Southgate Independent,2113000,191,False
2015,2105490,Spencer County,26018000,2961,False
2015,2105520,Taylor County,23829000,2642,False
2015,2105550,Todd County,19109000,2109,False
2015,2105580,Trigg County,20125000,2049,False
2015,2105610,Trimble County,13982000,1402,False
2015,2105640,Union County,23054000,2261,False
2015,2105700,Walton-Verona Independent,15646000,1652,False
2015,2105730,Warren County,127210000,15066,False
2015,2105760,Washington County,16917000,1731,False
2015,2105790,Wayne County,33299000,3407,False
2015,2105820,Webster County,19932000,2315,False
2015,2105850,West Point Independent,1648000,131,False
2015,2105880,Whitley County,44519000,4490,False
2015,2105910,Williamsburg Independent,8151000,835,False
2015,2105940,Williamstown Independent,8969000,952,False
2015,2105970,Wolfe County,14902000,1326,False
2015,2106000,Woodford County,38508000,4159,False
2016,2100030,Adair County,26057000,2631,False
2016,2100070,Allen County,27967000,3067,False
2016,2100081,Muhlenberg County,45796000,4880,False
2016,2100090,Anchorage Independent,7072000,367,False
2016,2100094,Kentucky School for the Blind District,-2,63,False
2016,2100095,Kentucky School for the Deaf District,-2,90,False
2016,2100099,,-2,-2,False
2016,2100101,,-2,-2,False
2016,2100102,,-2,-2,False
2016,2100103,,-2,-2,False
2016,2100104,,-2,-2,False
2016,2100108,,-2,-2,False
2016,2100109,,-2,-2,False
2016,2100112,,-2,-2,False
2016,2100113,,-2,-2,False
2016,2100120,Anderson County,32084000,3790,False
2016,2100150,Ashland Independent,33386000,3261,False
2016,2100180,Augusta Independent,3045000,286,False
2016,2100210,Ballard County,13669000,1379,False
2016,2100240,Barbourville Independent,5849000,718,False
2016,2100270,Bardstown Independent,27768000,2709,False
2016,2100289,Kentucky Tech System,-2,-2,True
2016,2100290,Craft Academy,-1,-2,False
2016,2100300,Barren County,49961000,5118,False
2016,2100330,Bath County,19725000,2075,False
2016,2100360,Beechwood Independent,12657000,1412,False
2016,2100390,Bell County,28552000,2864,False
2016,2100420,Bellevue Independent,8216000,743,False
2016,2100480,Berea Independent,12093000,1141,False
2016,2100510,Boone County,192490000,20716,False
2016,2100540,Bourbon County,28759000,2931,False
2016,2100570,Bowling Green Independent,42956000,4191,False
2016,2100620,Boyd County,34377000,3237,False
2016,2100630,Boyle County,25266000,2726,False
2016,2100660,Bracken County,11116000,1264,False
2016,2100690,Breathitt County,21092000,1953,False
2016,2100720,Breckinridge County,27633000,2800,False
2016,2100750,Bullitt County,117138000,13322,False
2016,2100780,Burgin Independent,4725000,516,False
2016,2100810,Butler County,20294000,2276,False
2016,2100840,Caldwell County,17445000,2026,False
2016,2100870,Calloway County,29390000,3128,False
2016,2100900,Campbell County,50037000,4966,False
2016,2100930,Campbellsville Independent,12892000,1172,False
2016,2100960,Carlisle County,7745000,767,False
2016,2100990,Carroll County,24170000,2113,False
2016,2101020,Carter County,42366000,4573,False
2016,2101050,Casey County,23522000,2338,False
2016,2101110,Caverna Independent,8360000,700,False
2016,2101150,Christian County,83934000,8803,False
2016,2101200,Clark County,50651000,5567,False
2016,2101230,Clay County,33845000,3296,False
2016,2101260,Clinton County,18374000,1783,False
2016,2101290,Cloverport Independent,4211000,410,False
2016,2101320,Corbin Independent,26517000,3138,False
2016,2101350,Covington Independent,49777000,4073,False
2016,2101380,Crittenden County,12483000,1370,False
2016,2101410,Cumberland County,9533000,915,False
2016,2101440,Danville Independent,22591000,1924,False
2016,2101470,Daviess County,110669000,11804,False
2016,2101500,Dawson Springs Independent,6050000,698,False
2016,2101530,Dayton Independent,9778000,1001,False
2016,2101590,East Bernstadt Independent,4318000,493,False
2016,2101620,Edmonson County,18541000,1967,False
2016,2101650,Elizabethtown Independent,23481000,2449,False
2016,2101680,Elliott County,10722000,1071,False
2016,2101710,Eminence Independent,8175000,818,False
2016,2101740,Erlanger-Elsmere Independent,26271000,2450,False
2016,2101760,Estill County,22622000,2398,False
2016,2101800,Fairview Independent,7723000,761,False
2016,2101860,Fayette County,477706000,41558,False
2016,2101920,Fleming County,22326000,2312,False
2016,2101950,Floyd County,61678000,5941,False
2016,2101980,Frankfort Independent,9902000,806,False
2016,2102010,Franklin County,60340000,6414,False
2016,2102040,Fort Thomas Independent,29156000,3108,False
2016,2102070,Fulton Independent,4698000,398,False
2016,2102100,Fulton County,6195000,602,False
2016,2102130,Gallatin County,16293000,1670,False
2016,2102160,Garrard County,24463000,2729,False
2016,2102220,Glasgow Independent,22712000,2395,False
2016,2102250,Grant County,35365000,3849,False
2016,2102280,Graves County,41743000,4411,False
2016,2102300,Grayson County,39748000,4330,False
2016,2102340,Green County,16796000,1620,False
2016,2102400,Greenup County,28209000,2923,False
2016,2102460,Hancock County,16868000,1708,False
2016,2102490,Hardin County,136621000,14618,False
2016,2102520,Harlan Independent,6637000,832,False
2016,2102540,Harlan County,39195000,4063,False
2016,2102580,Harrison County,27546000,3014,False
2016,2102640,Hart County,24850000,2442,False
2016,2102670,Hazard Independent,9275000,1002,False
2016,2102710,Henderson County,69321000,7587,False
2016,2102760,Henry County,20115000,2201,False
2016,2102790,Hickman County,8228000,766,False
2016,2102860,Hopkins County,65499000,6888,False
2016,2102910,Jackson Independent,3889000,352,False
2016,2102940,Jackson County,24345000,2303,False
2016,2102990,Jefferson County,1249598000,99813,False
2016,2103000,Jenkins Independent,5390000,469,False
2016,2103030,Jessamine County,77075000,8262,False
2016,2103060,Johnson County,38094000,3584,False
2016,2103090,Kenton County,127051000,14377,False
2016,2103120,Knott County,25794000,2376,False
2016,2103150,Knox County,47393000,4478,False
2016,2103180,LaRue County,23314000,2360,False
2016,2103210,Laurel County,82330000,9301,False
2016,2103240,Lawrence County,24414000,2574,False
2016,2103270,Lee County,9460000,950,False
2016,2103330,Leslie County,18286000,1781,False
2016,2103360,Letcher County,32726000,3150,False
2016,2103390,Lewis County,21323000,2290,False
2016,2103480,Lincoln County,40828000,3936,False
2016,2103510,Livingston County,13801000,1239,False
2016,2103540,Logan County,33210000,3634,False
2016,2103630,Ludlow Independent,9245000,830,False
2016,2103690,Lyon County,8608000,927,False
2016,2103720,Madison County,101659000,11877,False
2016,2103750,Magoffin County,22593000,2167,False
2016,2103780,Marion County,32012000,3256,False
2016,2103810,Marshall County,45460000,4922,False
2016,2103840,Martin County,21012000,2013,False
2016,2103870,Mason County,26936000,2823,False
2016,2103900,Mayfield Independent,17669000,1905,False
2016,2103960,McCracken County,65172000,7045,False
2016,2103990,McCreary County,29814000,2974,False
2016,2104020,McLean County,14857000,1620,False
2016,2104050,Meade County,41802000,4960,False
2016,2104080,Menifee County,10537000,1027,False
2016,2104110,Mercer County,27597000,2834,False
2016,2104140,Metcalfe County,16662000,1657,False
2016,2104170,Middlesboro Independent,12695000,1317,False
2016,2104200,Monroe County,20421000,1838,False
2016,2104250,Montgomery County,45709000,4901,False
2016,2104290,Morgan County,20211000,2029,False
2016,2104380,Murray Independent,17713000,1692,False
2016,2104410,Nelson County,43220000,4703,False
2016,2104440,Newport Independent,23843000,1678,False
2016,2104470,Nicholas County,10505000,1194,False
2016,2104500,Ohio County,38485000,4344,False
2016,2104530,Oldham County,110895000,12471,False
2016,2104560,Owen County,17543000,1904,False
2016,2104590,Owensboro Independent,54089000,5085,False
2016,2104620,Owsley County,9644000,776,False
2016,2104650,Paducah Independent,34842000,3243,False
2016,2104680,Paintsville Independent,8762000,816,False
2016,2104710,Paris Independent,7517000,702,False
2016,2104740,Pendleton County,22235000,2426,False
2016,2104770,Perry County,42276000,4163,False
2016,2104800,Pike County,90441000,8826,False
2016,2104830,Pikeville Independent,13363000,1235,False
2016,2104860,Pineville Independent,4662000,545,False
2016,2104890,Powell County,22659000,2461,False
2016,2104950,Pulaski County,80039000,8489,False
2016,2104980,Raceland-Worthington Independent,9631000,1047,False
2016,2105040,Robertson County,3964000,405,False
2016,2105070,Rockcastle County,28148000,2878,False
2016,2105100,Rowan County,30926000,3308,False
2016,2105130,Russell Independent,21502000,2275,False
2016,2105160,Russell County,30049000,3074,False
2016,2105190,Russellville Independent,11557000,1045,False
2016,2105220,Science Hill Independent,3973000,415,False
2016,2105260,Scott County,80398000,9206,False
2016,2105320,Shelby County,69773000,7127,False
2016,2105370,Silver Grove Independent,2539000,178,False
2016,2105400,Simpson County,29487000,3048,False
2016,2105430,Somerset Independent,15598000,1659,False
2016,2105460,Southgate Independent,2425000,191,False
2016,2105490,Spencer County,26227000,2990,False
2016,2105520,Taylor County,25220000,2607,False
2016,2105550,Todd County,18676000,2090,False
2016,2105580,Trigg County,19974000,2032,False
2016,2105610,Trimble County,12751000,1290,False
2016,2105640,Union County,23027000,2211,False
2016,2105700,Walton-Verona Independent,16006000,1696,False
2016,2105730,Warren County,132605000,15494,False
2016,2105760,Washington County,17292000,1708,False
2016,2105790,Wayne County,32614000,3342,False
2016,2105820,Webster County,20561000,2325,False
2016,2105850,West Point Independent,1686000,139,False
2016,2105880,Whitley County,44695000,4462,False
2016,2105910,Williamsburg Independent,8129000,819,False
2016,2105940,Williamstown Independent,8803000,929,False
2016,2105970,Wolfe County,15556000,1329,False
2016,2106000,Woodford County,38696000,4109,False
2017,2100030,Adair County,28038000,2687,False
2017,2100070,Allen County,30607000,3099,False
2017,2100081,Muhlenberg County,50427000,4737,False
2017,2100090,Anchorage Independent,7615000,382,False
2017,2100094,Kentucky School for the Blind District,-2,63,False
2017,2100095,Kentucky School for the Deaf District,-2,93,False
2017,2100099,,-2,-2,False
2017,2100101,,-2,-2,False
2017,2100102,,-2,-2,False
2017,2100103,,-2,-2,False
2017,2100104,,-2,-2,False
2017,2100108,,-2,-2,False
2017,2100109,,-2,-2,False
2017,2100112,,-2,-2,False
2017,2100113,,-2,-2,False
2017,2100120,Anderson County,36220000,3735,False
2017,2100150,Ashland Independent,37710000,3322,False
2017,2100180,Augusta Independent,3245000,293,False
2017,2100210,Ballard County,14057000,1320,False
2017,2100240,Barbourville Independent,6749000,682,False
2017,2100270,Bardstown Independent,31069000,2744,False
2017,2100289,Kentucky Tech System,-2,16,True
2017,2100290,Craft Academy,-1,-2,False
2017,2100300,Barren County,55012000,5226,False
2017,2100330,Bath County,20839000,2024,False
2017,2100360,Beechwood Independent,14492000,1413,False
2017,2100390,Bell County,29323000,2822,False
2017,2100420,Bellevue Independent,8801000,700,False
2017,2100480,Berea Independent,13615000,1145,False
2017,2100510,Boone County,215820000,20448,False
2017,2100540,Bourbon County,30116000,2939,False
2017,2100570,Bowling Green Independent,46800000,4206,False
2017,2100620,Boyd County,37393000,3229,False
2017,2100630,Boyle County,28687000,2744,False
2017,2100660,Bracken County,12223000,1233,False
2017,2100690,Breathitt County,21581000,1934,False
2017,2100720,Breckinridge County,29959000,2868,False
2017,2100750,Bullitt County,129112000,13329,False
2017,2100780,Burgin Independent,5709000,520,False
2017,2100810,Butler County,21943000,2253,False
2017,2100840,Caldwell County,19425000,2024,False
2017,2100870,Calloway County,31962000,3043,False
2017,2100900,Campbell County,54160000,4965,False
2017,2100930,Campbellsville Independent,14166000,1115,False
2017,2100960,Carlisle County,8565000,822,False
2017,2100990,Carroll County,26651000,2102,False
2017,2101020,Carter County,44977000,4445,False
2017,2101050,Casey County,25286000,2331,False
2017,2101110,Caverna Independent,8865000,690,False
2017,2101150,Christian County,89531000,8835,False
2017,2101200,Clark County,56215000,5475,False
2017,2101230,Clay County,35873000,3285,False
2017,2101260,Clinton County,19801000,1848,False
2017,2101290,Cloverport Independent,4049000,386,False
2017,2101320,Corbin Independent,29622000,3080,False
2017,2101350,Covington Independent,53367000,4024,False
2017,2101380,Crittenden County,13802000,1346,False
2017,2101410,Cumberland County,10495000,937,False
2017,2101440,Danville Independent,25779000,1940,False
2017,2101470,Daviess County,120894000,11770,False
2017,2101500,Dawson Springs Independent,6820000,666,False
2017,2101530,Dayton Independent,11018000,955,False
2017,2101590,East Bernstadt Independent,4648000,498,False
2017,2101620,Edmonson County,19793000,1975,False
2017,2101650,Elizabethtown Independent,26478000,2429,False
2017,2101680,Elliott County,11426000,1049,False
2017,2101710,Eminence Independent,9036000,832,False
2017,2101740,Erlanger-Elsmere Independent,28078000,2512,False
2017,2101760,Estill County,24443000,2389,False
2017,2101800,Fairview Independent,7281000,733,False
2017,2101860,Fayette County,535405000,41649,False
2017,2101920,Fleming County,23910000,2281,False
2017,2101950,Floyd County,63674000,5956,False
2017,2101980,Frankfort Independent,10889000,862,False
2017,2102010,Franklin County,65440000,6385,False
2017,2102040,Fort Thomas Independent,33538000,3128,False
2017,2102070,Fulton Independent,4841000,372,False
2017,2102100,Fulton County,6481000,622,False
2017,2102130,Gallatin County,17371000,1664,False
2017,2102160,Garrard County,26584000,2699,False
2017,2102220,Glasgow Independent,24485000,2374,False
2017,2102250,Grant County,38037000,3775,False
2017,2102280,Graves County,44918000,4377,False
2017,2102300,Grayson County,43149000,4314,False
2017,2102340,Green County,18211000,1648,False
2017,2102400,Greenup County,30463000,2893,False
2017,2102460,Hancock County,18699000,1700,False
2017,2102490,Hardin County,148836000,14756,False
2017,2102520,Harlan Independent,7154000,782,False
2017,2102540,Harlan County,41405000,4014,False
2017,2102580,Harrison County,29861000,2927,False
2017,2102640,Hart County,26927000,2374,False
2017,2102670,Hazard Independent,10256000,1013,False
2017,2102710,Henderson County,75387000,7514,False
2017,2102760,Henry County,22568000,2223,False
2017,2102790,Hickman County,8726000,773,False
2017,2102860,Hopkins County,70369000,6826,False
2017,2102910,Jackson Independent,4098000,354,False
2017,2102940,Jackson County,25361000,2232,False
2017,2102990,Jefferson County,1380353000,98797,False
2017,2103000,Jenkins Independent,5578000,437,False
2017,2103030,Jessamine County,83963000,8341,False
2017,2103060,Johnson County,37888000,3609,False
2017,2103090,Kenton County,139778000,14438,False
2017,2103120,Knott County,27062000,2343,False
2017,2103150,Knox County,52086000,4438,False
2017,2103180,LaRue County,25612000,2393,False
2017,2103210,Laurel County,89251000,9244,False
2017,2103240,Lawrence County,26617000,2587,False
2017,2103270,Lee County,9934000,913,False
2017,2103330,Leslie County,18882000,1798,False
2017,2103360,Letcher County,34653000,3105,False
2017,2103390,Lewis County,22578000,2252,False
2017,2103480,Lincoln County,43019000,3893,False
2017,2103510,Livingston County,15166000,1219,False
2017,2103540,Logan County,35807000,3628,False
2017,2103630,Ludlow Independent,9685000,832,False
2017,2103690,Lyon County,9273000,953,False
2017,2103720,Madison County,111911000,11758,False
2017,2103750,Magoffin County,23500000,2133,False
2017,2103780,Marion County,37146000,3282,False
2017,2103810,Marshall County,50417000,4859,False
2017,2103840,Martin County,21754000,1935,False
2017,2103870,Mason County,28797000,2801,False
2017,2103900,Mayfield Independent,19928000,1956,False
2017,2103960,McCracken County,71711000,7088,False
2017,2103990,McCreary County,31513000,2939,False
2017,2104020,McLean County,16075000,1576,False
2017,2104050,Meade County,45275000,4989,False
2017,2104080,Menifee County,11065000,989,False
2017,2104110,Mercer County,31328000,2844,False
2017,2104140,Metcalfe County,17403000,1628,False
2017,2104170,Middlesboro Independent,13742000,1205,False
2017,2104200,Monroe County,22453000,1870,False
2017,2104250,Montgomery County,48113000,4758,False
2017,2104290,Morgan County,21258000,2014,False
2017,2104380,Murray Independent,20041000,1726,False
2017,2104410,Nelson County,49144000,4585,False
2017,2104440,Newport Independent,23740000,1591,False
2017,2104470,Nicholas County,11145000,1108,False
2017,2104500,Ohio County,40961000,4334,False
2017,2104530,Oldham County,123884000,12635,False
2017,2104560,Owen County,18828000,1930,False
2017,2104590,Owensboro Independent,58499000,5144,False
2017,2104620,Owsley County,11383000,838,False
2017,2104650,Paducah Independent,37560000,3125,False
2017,2104680,Paintsville Independent,9634000,794,False
2017,2104710,Paris Independent,8333000,687,False
2017,2104740,Pendleton County,23891000,2393,False
2017,2104770,Perry County,42926000,4108,False
2017,2104800,Pike County,94215000,8636,False
2017,2104830,Pikeville Independent,14659000,1185,False
2017,2104860,Pineville Independent,5301000,573,False
2017,2104890,Powell County,24140000,2377,False
2017,2104950,Pulaski County,87075000,8492,False
2017,2104980,Raceland-Worthington Independent,10104000,1015,False
2017,2105040,Robertson County,4663000,405,False
2017,2105070,Rockcastle County,30229000,2869,False
2017,2105100,Rowan County,34002000,3386,False
2017,2105130,Russell Independent,23826000,2337,False
2017,2105160,Russell County,32532000,3108,False
2017,2105190,Russellville Independent,12612000,1047,False
2017,2105220,Science Hill Independent,4484000,401,False
2017,2105260,Scott County,89425000,9306,False
2017,2105320,Shelby County,76512000,7193,False
2017,2105370,Silver Grove Independent,2713000,176,False
2017,2105400,Simpson County,32848000,2997,False
2017,2105430,Somerset Independent,17228000,1647,False
2017,2105460,Southgate Independent,2828000,190,False
2017,2105490,Spencer County,29151000,3021,False
2017,2105520,Taylor County,27474000,2681,False
2017,2105550,Todd County,20210000,2022,False
2017,2105580,Trigg County,21845000,2072,False
2017,2105610,Trimble County,13334000,1249,False
2017,2105640,Union County,24270000,2179,False
2017,2105700,Walton-Verona Independent,17604000,1714,False
2017,2105730,Warren County,149455000,15740,False
2017,2105760,Washington County,18723000,1719,False
2017,2105790,Wayne County,35514000,3272,False
2017,2105820,Webster County,22234000,2317,False
2017,2105850,West Point Independent,1786000,121,False
2017,2105880,Whitley County,48791000,4418,False
2017,2105910,Williamsburg Independent,8765000,814,False
2017,2105940,Williamstown Independent,9581000,896,False
2017,2105970,Wolfe County,16291000,1305,False
2017,2106000,Woodford County,42228000,4062,False
2018,2100030,Adair County,28053000,2635,False
2018,2100070,Allen County,31026000,3071,False
2018,2100081,Muhlenberg County,51701000,4651,False
2018,2100090,Anchorage Independent,7951000,371,False
2018,2100094,Kentucky School for the Blind District,-2,62,False
2018,2100095,Kentucky School for the Deaf District,-2,97,False
2018,2100099,,-2,-2,False
2018,2100101,,-2,-2,False
2018,2100102,,-2,-2,False
2018,2100103,,-2,-2,False
2018,2100104,,-2,-2,False
2018,2100108,,-2,-2,False
2018,2100109,,-2,-2,False
2018,2100112,,-2,-2,False
2018,2100113,,-2,-2,False
2018,2100120,Anderson County,35563000,3717,False
2018,2100150,Ashland Independent,38609000,3383,False
2018,2100180,Augusta Independent,3403000,289,False
2018,2100210,Ballard County,13227000,1259,False
2018,2100240,Barbourville Independent,6937000,698,False
2018,2100270,Bardstown Independent,31234000,2757,False
2018,2100289,Kentucky Tech System,-2,9,True
2018,2100290,Craft Academy,-2,-2,False
2018,2100300,Barren County,54595000,5257,False
2018,2100330,Bath County,20454000,1994,False
2018,2100360,Beechwood Independent,14781000,1423,False
2018,2100390,Bell County,29810000,2728,False
2018,2100420,Bellevue Independent,8844000,661,False
2018,2100480,Berea Independent,14154000,1119,False
2018,2100510,Boone County,224577000,20750,False
2018,2100540,Bourbon County,29753000,2886,False
2018,2100570,Bowling Green Independent,48137000,4268,False
2018,2100620,Boyd County,38759000,3190,False
2018,2100630,Boyle County,30315000,2736,False
2018,2100660,Bracken County,12892000,1273,False
2018,2100690,Breathitt County,22291000,1893,False
2018,2100720,Breckinridge County,29691000,2731,False
2018,2100750,Bullitt County,130795000,13160,False
2018,2100780,Burgin Independent,5672000,510,False
2018,2100810,Butler County,22274000,2272,False
2018,2100840,Caldwell County,19977000,1984,False
2018,2100870,Calloway County,31341000,3050,False
2018,2100900,Campbell County,55957000,4898,False
2018,2100930,Campbellsville Independent,14183000,1156,False
2018,2100960,Carlisle County,8740000,790,False
2018,2100990,Carroll County,26948000,2160,False
2018,2101020,Carter County,45629000,4396,False
2018,2101050,Casey County,26253000,2349,False
2018,2101110,Caverna Independent,8801000,646,False
2018,2101150,Christian County,87813000,8710,False
2018,2101200,Clark County,58815000,5411,False
2018,2101230,Clay County,35278000,3238,False
2018,2101260,Clinton County,20076000,1804,False
2018,2101290,Cloverport Independent,4111000,371,False
2018,2101320,Corbin Independent,30158000,3119,False
2018,2101350,Covington Independent,54802000,3950,False
2018,2101380,Crittenden County,14020000,1401,False
2018,2101410,Cumberland County,11223000,956,False
2018,2101440,Danville Independent,26461000,1934,False
2018,2101470,Daviess County,123589000,11779,False
2018,2101500,Dawson Springs Independent,6806000,626,False
2018,2101530,Dayton Independent,11174000,964,False
2018,2101590,East Bernstadt Independent,4749000,546,False
2018,2101620,Edmonson County,19635000,1950,False
2018,2101650,Elizabethtown Independent,26561000,2447,False
2018,2101680,Elliott County,11229000,1035,False
2018,2101710,Eminence Independent,9805000,851,False
2018,2101740,Erlanger-Elsmere Independent,28259000,2524,False
2018,2101760,Estill County,23955000,2397,False
2018,2101800,Fairview Independent,6911000,711,False
2018,2101860,Fayette County,538780000,41987,False
2018,2101920,Fleming County,23841000,2265,False
2018,2101950,Floyd County,65048000,5804,False
