School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20242025,047,HARDIN,231,Hardin County,005,East Hardin Middle School,231005,047231005,210249000000,GRREC,902,A1,"19,110","4,292",949,853,"23,402","1,802","25,204"
20242025,047,HARDIN,231,Hardin County,008,Woodland Elementary School,231008,047231008,210249000000,GRREC,902,A1,"20,218","3,968","1,497",935,"24,186","2,433","26,619"
20242025,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249000000,GRREC,902,A1,"21,875","5,250",969,924,"27,125","1,893","29,019"
20242025,047,HARDIN,231,Hardin County,014,Lakewood Elementary School,231014,047231014,210249000000,GRREC,902,A1,"21,651","4,115",948,865,"25,766","1,814","27,580"
20242025,047,HARDIN,231,Hardin County,015,Bluegrass Middle School,231015,047231015,210249000000,GRREC,902,A1,"20,181","3,988","1,147",876,"26,030","2,023","26,191"
20242025,047,HARDIN,231,Hardin County,017,Creekside Elementary School,231017,047231017,210249000000,GRREC,902,A1,"21,831","4,200","1,183",960,"26,030","2,143","28,173"
20242025,047,HARDIN,231,Hardin County,018,Heartland Elementary School,231018,047231018,210249000000,GRREC,902,A1,"20,868","4,013","1,211",879,"24,880","2,090","26,971"
20242025,047,HARDIN,231,Hardin County,020,G C Burkhead Elementary School,231020,047231020,210249000000,GRREC,902,A1,"23,121","3,920",977,919,"27,041","1,896","28,937"
20242025,047,HARDIN,231,Hardin County,021,North Park Elementary School,231021,047231021,210249000000,GRREC,902,A1,"27,129","4,405","1,498",962,"31,534","2,460","33,994"
20242025,047,HARDIN,231,Hardin County,030,Cecilia Valley Elementary School,231030,047231030,210249000000,GRREC,902,A1,"22,935","4,150","1,856",930,"27,084","2,787","29,871"
20242025,047,HARDIN,231,Hardin County,040,New Highland Elementary School,231040,047231040,210249000000,GRREC,902,A1,"21,748","4,258","1,473","1,012","26,007","2,484","28,491"
20242025,047,HARDIN,231,Hardin County,050,Lincoln Trail Elementary School,231050,047231050,210249000000,GRREC,902,A1,"20,745","3,940","1,248",865,"24,685","2,113","26,798"
20242025,047,HARDIN,231,Hardin County,075,North Hardin High School,231075,047231075,210249000000,GRREC,902,A1,"19,840","4,932",885,877,"24,771","1,762","26,533"
20242025,047,HARDIN,231,Hardin County,077,James T Alton Middle School,231077,047231077,210249000000,GRREC,902,A1,"20,059","4,213",931,"1,017","24,272","1,948","26,220"
20242025,047,HARDIN,231,Hardin County,079,Radcliff Elementary  School,231079,047231079,210249000000,GRREC,902,A1,"21,250","4,556","1,317",981,"25,806","2,298","28,104"
20242025,047,HARDIN,231,Hardin County,080,North Middle School,231080,047231080,210249000000,GRREC,902,A1,"19,839","4,006","1,132",917,"23,845","2,049","25,894"
20242025,047,HARDIN,231,Hardin County,090,Rineyville Elementary School,231090,047231090,210249000000,GRREC,902,A1,"21,540","3,974",874,889,"25,514","1,763","27,277"
20242025,047,HARDIN,231,Hardin County,165,Vine Grove Elementary School,231165,047231165,210249000000,GRREC,902,A1,"20,072","3,966",938,971,"24,037","1,909","25,946"
20242025,047,HARDIN,231,Hardin County,168,West Hardin Middle School,231168,047231168,210249000000,GRREC,902,A1,"20,410","4,401","1,077",865,"24,811","1,942","26,753"
20242025,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000000,GRREC,902,A1,"19,510","4,609",975,899,"24,119","1,874","25,993"
20242025,047,HARDIN,231,Hardin County,210,Meadow View Elementary School,231210,047231210,210249000000,GRREC,902,A1,"20,149","3,950","1,474",985,"24,099","2,459","25,993"
20242025,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254000000,SESC,907,A1,"10,029","3,642","1,469",423,"13,671","1,892","15,691"
20242025,048,HARLAN,235,Harlan County,060,Black Mountain Elementary School,235060,048235060,210254000000,SESC,907,A1,"13,581","3,443","2,933",263,"17,024","3,196","20,543"
20242025,048,HARLAN,235,Harlan County,110,Cawood Elementary School,235110,048235110,210254000000,SESC,907,A1,"13,144","3,448","1,925",278,"16,592","2,203","19,167"
20242025,048,HARLAN,235,Harlan County,195,Cumberland Elementary School,235195,048235195,210254000000,SESC,907,A1,"11,283","3,569","2,255",283,"14,853","2,538","17,665"
20242025,048,HARLAN,235,Harlan County,290,Evarts Elementary School,235290,048235290,210254000000,SESC,907,A1,"10,705","2,824","2,050",247,"13,529","2,297","16,079"
20242025,048,HARLAN,235,Harlan County,325,Green Hills Elementary School,235325,048235325,210254000000,SESC,907,A1,"15,808","3,778","1,714",274,"19,586","1,988","21,623"
20242025,048,HARLAN,235,Harlan County,340,James A. Cawood Elementary,235340,048235340,210254000000,SESC,907,A1,"13,122","3,586","2,370",260,"16,708","2,630","15,691"
20242025,048,HARLAN,235,Harlan County,540,Rosspoint Elementary School,235540,048235540,210254000000,SESC,907,A1,"10,322","2,711","1,566",345,"13,033","1,911","15,210"
20242025,048,HARLAN,235,Harlan County,640,Wallins Elementary School,235640,048235640,210254000000,SESC,907,A1,"11,235","2,793","2,283",240,"14,028","2,523","16,796"
20242025,048,HARLAN,236,Harlan Independent,020,Harlan Elementary School,236020,048236020,210252000000,SESC,907,A1,"16,459","4,118","2,572","1,990","20,578","4,562","30,798"
20242025,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000000,SESC,907,A1,"16,425","4,156","2,591","1,766","20,582","4,358","30,598"
20242025,049,HARRISON,241,Harrison County,035,Eastside Elementary School,241035,049241035,210258000000,CKEC,901,A1,"9,585","2,246","1,060",145,"11,830","1,205","14,012"
20242025,049,HARRISON,241,Harrison County,038,Southside Elementary School,241038,049241038,210258000000,CKEC,901,A1,"9,304","2,247",897,205,"11,551","1,102","13,622"
20242025,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000000,CKEC,901,A1,"8,475","3,242",174,58,"11,718",232,"34,247"
20242025,049,HARRISON,241,Harrison County,043,Harrison County Middle School,241043,049241043,210258000000,CKEC,901,A1,"9,362","2,275",439,33,"11,637",472,"13,085"
20242025,049,HARRISON,241,Harrison County,045,Northside Elementary School,241045,049241045,210258000000,CKEC,901,A1,"11,248","2,648","1,640",122,"13,896","1,761","16,686"
20242025,049,HARRISON,241,Harrison County,075,Westside Elementary School,241075,049241075,210258000000,CKEC,901,A1,"9,611","2,294","1,441",107,"11,906","1,548","14,437"
20242025,050,HART,245,Hart County,010,Bonnieville Elementary School,245010,050245010,210264000000,GRREC,902,A1,"10,493","2,688","1,049",273,"13,059","1,322","18,462"
20242025,050,HART,245,Hart County,030,Cub Run Elementary School,245030,050245030,210264000000,GRREC,902,A1,"12,903","3,151","1,422",385,"15,935","1,807","21,823"
20242025,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000000,GRREC,902,A1,"11,852","3,694",945,415,"15,424","1,361","20,866"
20242025,050,HART,245,Hart County,050,Legrande Elementary School,245050,050245050,210264000000,GRREC,902,A1,"10,928","3,000","1,100",439,"13,806","1,539","19,427"
20242025,050,HART,245,Hart County,070,Memorial Elementary School,245070,050245070,210264000000,GRREC,902,A1,"10,150","2,667",993,273,"12,695","1,266","18,043"
20242025,050,HART,245,Hart County,090,Munfordville Elementary School,245090,050245090,210264000000,GRREC,902,A1,"11,191","2,642","1,249",305,"13,710","1,554","19,346"
20242025,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000000,KVEC,904,A1,"12,660","5,720","1,801",897,"18,380","2,698","26,025"
20242025,097,PERRY,246,Hazard Independent,045,Hazard Middle School,246045,097246045,210267000000,KVEC,904,A1,"11,097","4,137","1,173","1,337","15,234","2,510","22,913"
20242025,097,PERRY,246,Hazard Independent,060,Roy G. Eversole Elementary School,246060,097246060,210267000000,KVEC,904,A1,"12,094","3,320","1,551",639,"15,414","2,190","23,041"
20242025,051,HENDERSON,251,Henderson County,010,Bend Gate Elementary School,251010,051251010,210271000000,WKEC,908,A1,"12,091","2,269","1,065",537,"14,360","1,602","14,618"
20242025,051,HENDERSON,251,Henderson County,020,Cairo Elementary School,251020,051251020,210271000572,WKEC,908,A1,"12,881","2,892",879,492,"15,773","1,371","16,171"
20242025,051,HENDERSON,251,Henderson County,030,A B Chandler Elementary School,251030,051251030,210271000000,WKEC,908,A1,"13,081","2,616",922,470,"15,697","1,411","16,043"
20242025,051,HENDERSON,251,Henderson County,033,East Heights Elementary School,251033,051251033,210271000000,WKEC,908,A1,"12,235","2,563",854,481,"14,798","1,335","15,041"
20242025,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000000,WKEC,908,A1,"10,832","3,465",480,587,"14,297","1,067","14,437"
20242025,051,HENDERSON,251,Henderson County,065,Henderson County North Middle School,251065,051251065,210271000000,WKEC,908,A1,"11,392","2,584",485,427,"13,976",912,"14,185"
20242025,051,HENDERSON,251,Henderson County,070,Niagara Elementary School,251070,051251070,210271000000,WKEC,908,A1,"11,545","2,856",458,483,"14,401",941,"14,478"
20242025,051,HENDERSON,251,Henderson County,091,South Heights Elementary School,251091,051251091,210271000000,WKEC,908,A1,"12,303","2,311","1,200",548,"14,614","1,748","14,854"
20242025,051,HENDERSON,251,Henderson County,110,Spottsville Elementary School,251110,051251110,210271000000,WKEC,908,A1,"11,149","2,275","1,038",482,"13,424","1,520","13,499"
20242025,051,HENDERSON,251,Henderson County,150,Henderson County South Middle School,251150,051251150,210271000000,WKEC,908,A1,"11,339","2,766",633,438,"14,105","1,071","14,310"
20242025,051,HENDERSON,251,Henderson County,160,Jefferson Elementary School,251160,051251160,210271000000,WKEC,908,A1,"11,075","2,202","1,067",600,"13,277","1,667","13,351"
20242025,052,HENRY,255,Henry County,010,Campbellsburg Elementary School,255010,052255010,210276000000,OVEC,906,A1,"10,316","2,277",943,198,"12,592","1,140","18,296"
20242025,052,HENRY,255,Henry County,020,Eastern Elementary School,255020,052255020,210276000000,OVEC,906,A1,"12,908","2,252",670,198,"15,160",867,"20,796"
20242025,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000000,OVEC,906,A1,"11,613","4,027",472,288,"15,640",759,"21,941"
20242025,052,HENRY,255,Henry County,038,Henry County Middle School,255038,052255038,210276000000,OVEC,906,A1,"11,490","2,345",629,237,"13,835",864,"19,244"
20242025,052,HENRY,255,Henry County,040,New Castle Elementary School,255040,052255040,210276000000,OVEC,906,A1,"10,822","2,841",737,198,"13,663",934,"19,164"
20242025,053,HICKMAN,261,Hickman County,020,Hickman County Elementary School,261020,053261020,210279000000,WKEC,908,A1,"9,187","2,786","1,624",376,"11,973","2,000","14,555"
20242025,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000000,WKEC,908,A1,"11,584","4,246","1,070",557,"15,830","1,627","18,182"
20242025,054,HOPKINS,265,Hopkins County,006,West Hopkins School,265006,054265006,210286000000,WKEC,908,A1,"12,395","2,439",826,168,"14,834",994,"18,454"
20242025,054,HOPKINS,265,Hopkins County,020,Jesse Stuart Elementary School,265020,054265020,210286000000,WKEC,908,A1,"9,853","1,702",645,241,"11,555",886,"14,972"
20242025,054,HOPKINS,265,Hopkins County,075,James Madison Middle School,265075,054265075,210286000000,WKEC,908,A1,"9,580","2,066",590,206,"11,646",796,"14,973"
20242025,054,HOPKINS,265,Hopkins County,090,Grapevine Elementary School,265090,054265090,210286000000,WKEC,908,A1,"10,571","1,859",696,215,"12,430",911,"15,903"
20242025,054,HOPKINS,265,Hopkins County,110,Hanson Elementary School,265110,054265110,210286000000,WKEC,908,A1,"9,871","1,698",617,200,"11,569",817,"15,429"
20242025,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286000000,WKEC,908,A1,"12,462","2,539",579,267,"15,001",846,"18,522"
20242025,054,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,265140,054265140,210286000000,WKEC,908,A1,"9,888","2,198",639,220,"12,086",859,"15,601"
20242025,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000000,WKEC,908,A1,"11,052","2,236",446,253,"13,288",699,"16,899"
20242025,054,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,265185,054265185,210286000000,WKEC,908,A1,"12,628","2,416",836,154,"15,044",990,"18,754"
20242025,054,HOPKINS,265,Hopkins County,200,Pride Elementary School,265200,054265200,210286000000,WKEC,908,A1,"9,826","1,718",719,165,"11,544",884,"14,992"
20242025,054,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,265250,054265250,210286000000,WKEC,908,A1,"9,627","1,743",625,329,"11,370",954,"14,835"
20242025,054,HOPKINS,265,Hopkins County,280,Southside Elementary School,265280,054265280,210286000000,WKEC,908,A1,"9,706","1,747",817,244,"11,453","1,061","20,446"
20242025,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,SESC,907,A1,"10,342","3,730","1,263","1,008","14,092","2,270","21,751"
20242025,055,JACKSON,271,Jackson County,025,Jackson County Middle School,271025,055271025,210294001674,SESC,907,A1,"10,489","2,924","1,062",887,"13,434","1,949","20,769"
20242025,055,JACKSON,271,Jackson County,180,McKee Elementary School,271180,055271180,210294000000,SESC,907,A1,"10,100","3,012","1,699",905,"13,132","2,604","21,136"
20242025,055,JACKSON,271,Jackson County,280,Sand Gap Elementary School,271280,055271280,210294000000,SESC,907,A1,"11,356","3,184","1,100",930,"14,561","2,030","22,019"
20242025,055,JACKSON,271,Jackson County,340,Tyner Elementary School,271340,055271340,210294000000,SESC,907,A1,"10,818","3,102","1,436",959,"13,941","2,395","21,743"
20242025,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291000000,KVEC,904,A1,"14,424","8,793","4,340","3,953","23,217","6,317","31,511"
20242025,056,JEFFERSON,275,Jefferson County,004,Camp Taylor Elementary,275004,056275004,210299000000,,909,A1,"18,701","3,275",972,"1,006","21,977","1,978","23,955"
20242025,056,JEFFERSON,275,Jefferson County,005,Cane Run Elementary,275005,056275005,210299000000,,909,A1,"14,999","3,453","1,988",888,"18,452","2,876","21,328"
20242025,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000000,,909,A1,"14,071","3,334",431,828,"17,404","1,259","18,664"
20242025,056,JEFFERSON,275,Jefferson County,010,Fairdale Elementary,275010,056275010,210299000000,,909,A1,"13,558","3,265",913,862,"16,822","1,775","18,597"
20242025,056,JEFFERSON,275,Jefferson County,011,Fern Creek Elementary,275011,056275011,210299000000,,909,A1,"12,786","3,200","1,001",869,"15,986","1,870","17,855"
20242025,056,JEFFERSON,275,Jefferson County,012,Fern Creek High,275012,056275012,210299000000,,909,A1,"14,004","3,251","1,194",887,"17,255","2,081","19,336"
20242025,056,JEFFERSON,275,Jefferson County,013,Greathouse/Shryock Traditional,275013,056275013,210299000000,,909,A1,"12,656","3,261",636,796,"15,917","1,432","17,349"
20242025,056,JEFFERSON,275,Jefferson County,014,Greenwood Elementary,275014,056275014,210299000000,,909,A1,"14,343","3,261","1,420",815,"17,604","2,236","19,839"
20242025,056,JEFFERSON,275,Jefferson County,016,Tully Elementary,275016,056275016,210299000000,,909,A1,"13,926","3,165","1,157",796,"17,091","1,953","19,044"
20242025,056,JEFFERSON,275,Jefferson County,018,Atherton High,275018,056275018,210299000000,,909,A1,"13,110","3,305",617,841,"16,415","1,458","17,873"
20242025,056,JEFFERSON,275,Jefferson County,022,Medora Elementary,275022,056275022,210299000000,,909,A1,"13,223","3,261",837,923,"16,484","1,760","18,245"
20242025,056,JEFFERSON,275,Jefferson County,024,Middletown Elementary,275024,056275024,210299000000,,909,A1,"13,931","3,173",546,796,"17,104","1,342","18,445"
20242025,056,JEFFERSON,275,Jefferson County,027,Okolona Elementary,275027,056275027,210299000000,,909,A1,"13,687","3,146","1,296",799,"16,833","2,095","18,928"
20242025,056,JEFFERSON,275,Jefferson County,031,Southern High,275031,056275031,210299000000,,909,A1,"12,095","3,656",929,"1,022","15,751","1,951","17,701"
20242025,056,JEFFERSON,275,Jefferson County,033,Valley High,275033,056275033,210299000000,,909,A1,"15,949","3,606","1,083","1,003","19,555","2,086","21,641"
20242025,056,JEFFERSON,275,Jefferson County,038,Breckinridge-Franklin Elementary,275038,056275038,210299000000,,909,A1,"17,414","3,649","1,677",855,"21,063","2,532","23,594"
20242025,056,JEFFERSON,275,Jefferson County,040,Barret Traditional Middle,275040,056275040,210299000000,,909,A1,"14,310","3,187",512,796,"17,497","1,308","18,805"
20242025,056,JEFFERSON,275,Jefferson County,041,Newburg Middle,275041,056275041,210299000000,,909,A1,"16,640","3,360","1,322",917,"19,999","2,239","22,238"
20242025,056,JEFFERSON,275,Jefferson County,044,Audubon Traditional Elementary,275044,056275044,210299000000,,909,A1,"12,551","3,375",697,796,"15,926","1,493","17,419"
20242025,056,JEFFERSON,275,Jefferson County,045,Butler Traditional High,275045,056275045,210299000000,,909,A1,"14,113","3,265",992,820,"17,378","1,812","19,190"
20242025,056,JEFFERSON,275,Jefferson County,046,Chenoweth Elementary,275046,056275046,210299000000,,909,A1,"14,385","3,244",858,872,"17,629","1,730","19,359"
20242025,056,JEFFERSON,275,Jefferson County,047,Louisville Male High,275047,056275047,210299000000,,909,A1,"12,690","3,312",451,831,"16,002","1,282","17,284"
20242025,056,JEFFERSON,275,Jefferson County,048,Hawthorne Elementary,275048,056275048,210299000000,,909,A1,"16,866","3,368",893,853,"20,234","1,746","21,980"
